totTime, numVirus, numCellInfect, numCellUninfect, numLatentComp, numLatentIncomp
306.086898, 1855227, 6801, 242358, 5101, 106801 
306.087852, 1854690, 6799, 242371, 5101, 106801 
306.088824, 1854026, 6796, 242380, 5101, 106801 
306.089780, 1853431, 6795, 242388, 5101, 106801 
306.090737, 1852758, 6793, 242413, 5101, 106801 
306.091698, 1852165, 6789, 242416, 5101, 106801 
306.092675, 1851488, 6786, 242426, 5101, 106801 
306.093626, 1850853, 6786, 242441, 5101, 106801 
306.094585, 1850306, 6785, 242451, 5101, 106801 
306.095535, 1849638, 6781, 242461, 5101, 106801 
306.096483, 1848989, 6779, 242464, 5101, 106801 
306.097437, 1848354, 6777, 242475, 5101, 106801 
306.098378, 1847721, 6774, 242495, 5101, 106801 
306.099341, 1847175, 6765, 242512, 5101, 106801 
306.100308, 1846602, 6763, 242531, 5101, 106801 
306.101260, 1846013, 6760, 242547, 5101, 106801 
306.102212, 1845488, 6759, 242559, 5101, 106801 
306.103161, 1844905, 6758, 242573, 5101, 106801 
306.104116, 1844202, 6754, 242580, 5101, 106801 
306.105068, 1843553, 6751, 242592, 5101, 106801 
306.106011, 1842614, 6744, 242600, 5101, 106801 
306.106969, 1842014, 6743, 242618, 5100, 106801 
306.107922, 1841408, 6740, 242633, 5100, 106801 
306.108888, 1840686, 6739, 242654, 5100, 106801 
306.109856, 1840215, 6739, 242661, 5100, 106801 
306.110800, 1839585, 6735, 242677, 5100, 106801 
306.111775, 1839117, 6734, 242688, 5100, 106801 
306.112720, 1838611, 6733, 242699, 5100, 106801 
306.113673, 1837973, 6731, 242713, 5100, 106801 
306.114640, 1837568, 6727, 242722, 5100, 106801 
306.115606, 1836869, 6727, 242739, 5100, 106801 
306.116549, 1836175, 6724, 242750, 5100, 106801 
306.117508, 1835528, 6722, 242763, 5100, 106801 
306.118468, 1834868, 6721, 242772, 5100, 106801 
306.119434, 1834213, 6720, 242776, 5100, 106801 
306.120382, 1833675, 6717, 242791, 5100, 106801 
306.121342, 1833182, 6716, 242795, 5100, 106801 
306.122298, 1832722, 6715, 242808, 5100, 106801 
306.123262, 1832182, 6714, 242809, 5100, 106801 
306.124241, 1831798, 6713, 242820, 5100, 106801 
306.125197, 1831246, 6711, 242836, 5100, 106801 
306.126164, 1830792, 6710, 242849, 5100, 106801 
306.127122, 1830155, 6705, 242863, 5100, 106801 
306.128096, 1829540, 6705, 242874, 5100, 106801 
306.129067, 1828988, 6701, 242886, 5100, 106801 
306.130033, 1828438, 6701, 242896, 5100, 106801 
306.130991, 1827989, 6699, 242911, 5100, 106801 
306.131939, 1827385, 6696, 242924, 5100, 106801 
306.132917, 1827021, 6695, 242943, 5100, 106801 
306.133869, 1826472, 6695, 242960, 5100, 106801 
306.134823, 1825961, 6694, 242970, 5100, 106801 
306.135789, 1825353, 6691, 242985, 5100, 106801 
306.136747, 1824873, 6686, 242996, 5100, 106801 
306.137729, 1824367, 6684, 243008, 5100, 106801 
306.138681, 1823702, 6681, 243018, 5100, 106801 
306.139647, 1822968, 6679, 243030, 5100, 106801 
306.140620, 1822381, 6678, 243034, 5100, 106801 
306.141579, 1821942, 6678, 243045, 5100, 106801 
306.142538, 1821250, 6678, 243069, 5100, 106801 
306.143498, 1820937, 6678, 243080, 5100, 106801 
306.144480, 1820290, 6674, 243099, 5100, 106801 
306.145421, 1819885, 6672, 243108, 5100, 106801 
306.146377, 1819347, 6671, 243123, 5100, 106801 
306.147333, 1818780, 6670, 243129, 5100, 106801 
306.148300, 1818168, 6668, 243148, 5100, 106800 
306.149275, 1817529, 6665, 243152, 5100, 106800 
306.150246, 1817031, 6662, 243165, 5100, 106800 
306.151196, 1816383, 6660, 243181, 5100, 106800 
306.152176, 1815773, 6656, 243189, 5100, 106800 
306.153137, 1815342, 6655, 243205, 5100, 106800 
306.154110, 1814750, 6653, 243215, 5100, 106800 
306.155073, 1814305, 6650, 243231, 5100, 106800 
306.156037, 1813660, 6648, 243240, 5100, 106800 
306.157015, 1812971, 6646, 243261, 5100, 106800 
306.157989, 1812423, 6645, 243270, 5100, 106800 
306.158968, 1811969, 6640, 243283, 5100, 106800 
306.159935, 1811159, 6638, 243287, 5100, 106800 
306.160915, 1810513, 6637, 243304, 5100, 106800 
306.161892, 1810005, 6632, 243313, 5100, 106800 
306.162868, 1809393, 6631, 243328, 5100, 106800 
306.163840, 1808842, 6629, 243335, 5100, 106800 
306.164819, 1808343, 6626, 243345, 5100, 106800 
306.165795, 1807835, 6626, 243357, 5100, 106800 
306.166766, 1807289, 6624, 243369, 5100, 106800 
306.167748, 1806681, 6622, 243379, 5100, 106800 
306.168728, 1806087, 6621, 243392, 5100, 106800 
306.169717, 1805484, 6620, 243402, 5100, 106800 
306.170704, 1804962, 6620, 243410, 5100, 106800 
306.171684, 1804366, 6618, 243418, 5100, 106800 
306.172653, 1803898, 6615, 243433, 5100, 106800 
306.173614, 1803273, 6614, 243443, 5100, 106800 
306.174582, 1802681, 6614, 243455, 5100, 106800 
306.175548, 1801956, 6612, 243464, 5100, 106800 
306.176520, 1801463, 6610, 243471, 5100, 106800 
306.177513, 1800837, 6607, 243488, 5100, 106800 
306.178505, 1800383, 6606, 243501, 5100, 106800 
306.179484, 1799939, 6604, 243517, 5100, 106800 
306.180461, 1799288, 6598, 243532, 5100, 106800 
306.181430, 1798673, 6594, 243543, 5100, 106800 
306.182417, 1798097, 6591, 243552, 5100, 106800 
306.183366, 1797492, 6588, 243562, 5100, 106800 
306.184359, 1797011, 6584, 243573, 5100, 106800 
306.185328, 1796349, 6579, 243584, 5100, 106800 
306.186301, 1795832, 6579, 243587, 5100, 106800 
306.187277, 1795119, 6578, 243601, 5100, 106800 
306.188263, 1794662, 6574, 243614, 5100, 106800 
306.189247, 1794108, 6571, 243621, 5100, 106800 
306.190246, 1793590, 6569, 243631, 5100, 106800 
306.191205, 1793124, 6569, 243647, 5100, 106800 
306.192193, 1792455, 6566, 243653, 5100, 106800 
306.193176, 1791856, 6565, 243661, 5100, 106800 
306.194153, 1791469, 6563, 243672, 5100, 106800 
306.195135, 1790951, 6562, 243685, 5100, 106800 
306.196123, 1790379, 6556, 243691, 5100, 106800 
306.197110, 1789769, 6554, 243709, 5100, 106800 
306.198118, 1789262, 6552, 243722, 5100, 106800 
306.199069, 1788511, 6550, 243733, 5100, 106800 
306.200037, 1787887, 6547, 243746, 5100, 106800 
306.201014, 1787366, 6545, 243753, 5100, 106800 
306.201999, 1786872, 6543, 243769, 5100, 106800 
306.202992, 1786512, 6541, 243783, 5100, 106800 
306.203995, 1785899, 6540, 243789, 5100, 106800 
306.204976, 1785195, 6536, 243799, 5100, 106800 
306.205964, 1784568, 6532, 243812, 5100, 106800 
306.206939, 1783867, 6527, 243830, 5100, 106800 
306.207935, 1783313, 6523, 243846, 5100, 106800 
306.208921, 1782629, 6523, 243856, 5100, 106800 
306.209899, 1782071, 6521, 243860, 5100, 106800 
306.210901, 1781779, 6515, 243884, 5100, 106800 
306.211885, 1781198, 6512, 243892, 5100, 106800 
306.212874, 1780478, 6509, 243901, 5100, 106800 
306.213856, 1779775, 6508, 243907, 5100, 106800 
306.214857, 1779254, 6506, 243916, 5100, 106800 
306.215843, 1778651, 6504, 243929, 5100, 106800 
306.216833, 1778200, 6504, 243944, 5100, 106800 
306.217816, 1777615, 6504, 243959, 5100, 106800 
306.218805, 1777106, 6502, 243968, 5100, 106800 
306.219793, 1776622, 6500, 243980, 5100, 106800 
306.220782, 1776117, 6499, 243982, 5100, 106800 
306.221773, 1775693, 6499, 243998, 5100, 106800 
306.222755, 1775092, 6497, 244005, 5100, 106800 
306.223741, 1774697, 6494, 244019, 5100, 106800 
306.224717, 1774100, 6491, 244043, 5100, 106800 
306.225701, 1773535, 6488, 244047, 5100, 106800 
306.226703, 1772993, 6488, 244053, 5100, 106800 
306.227695, 1772370, 6487, 244075, 5100, 106800 
306.228676, 1771477, 6485, 244086, 5100, 106800 
306.229662, 1770839, 6482, 244095, 5100, 106800 
306.230657, 1770193, 6480, 244109, 5100, 106800 
306.231663, 1769528, 6480, 244118, 5100, 106800 
306.232655, 1768913, 6478, 244135, 5100, 106800 
306.233659, 1768153, 6474, 244151, 5100, 106800 
306.234644, 1767475, 6473, 244166, 5100, 106800 
306.235632, 1766947, 6470, 244183, 5100, 106800 
306.236619, 1766471, 6467, 244192, 5100, 106800 
306.237599, 1765905, 6466, 244205, 5100, 106800 
306.238590, 1765174, 6465, 244224, 5099, 106800 
306.239606, 1764512, 6464, 244237, 5099, 106800 
306.240587, 1763905, 6459, 244245, 5099, 106800 
306.241581, 1763286, 6457, 244256, 5099, 106800 
306.242579, 1762561, 6455, 244271, 5099, 106800 
306.243560, 1762065, 6455, 244279, 5099, 106800 
306.244559, 1761561, 6452, 244298, 5099, 106800 
306.245550, 1761069, 6451, 244303, 5099, 106800 
306.246550, 1760446, 6451, 244314, 5099, 106800 
306.247558, 1760021, 6451, 244333, 5099, 106800 
306.248550, 1759692, 6450, 244349, 5099, 106800 
306.249558, 1758992, 6448, 244359, 5099, 106800 
306.250554, 1758240, 6444, 244371, 5099, 106800 
306.251553, 1757872, 6443, 244380, 5099, 106800 
306.252550, 1757358, 6442, 244391, 5099, 106800 
306.253572, 1756806, 6438, 244403, 5099, 106800 
306.254582, 1756090, 6437, 244414, 5099, 106800 
306.255592, 1755605, 6436, 244428, 5099, 106800 
306.256586, 1755063, 6434, 244442, 5099, 106800 
306.257594, 1754432, 6433, 244454, 5099, 106800 
306.258585, 1753764, 6432, 244471, 5099, 106800 
306.259586, 1753139, 6431, 244485, 5099, 106800 
306.260596, 1752597, 6430, 244490, 5099, 106800 
306.261599, 1751828, 6428, 244509, 5099, 106800 
306.262603, 1751344, 6425, 244518, 5099, 106800 
306.263620, 1750643, 6421, 244531, 5099, 106800 
306.264628, 1750196, 6421, 244538, 5099, 106800 
306.265623, 1749574, 6418, 244549, 5099, 106800 
306.266614, 1749028, 6416, 244563, 5099, 106800 
306.267616, 1748290, 6415, 244572, 5099, 106800 
306.268638, 1747696, 6414, 244585, 5099, 106800 
306.269612, 1747119, 6412, 244596, 5099, 106800 
306.270610, 1746547, 6409, 244611, 5099, 106800 
306.271614, 1745918, 6407, 244622, 5099, 106800 
306.272609, 1745482, 6406, 244627, 5099, 106800 
306.273632, 1744802, 6400, 244636, 5099, 106799 
306.274646, 1744212, 6397, 244651, 5099, 106799 
306.275647, 1743566, 6396, 244664, 5099, 106799 
306.276672, 1742980, 6395, 244675, 5099, 106799 
306.277674, 1742062, 6394, 244694, 5099, 106799 
306.278681, 1741600, 6393, 244709, 5099, 106799 
306.279687, 1740908, 6391, 244727, 5099, 106799 
306.280691, 1740460, 6389, 244741, 5099, 106799 
306.281692, 1739847, 6385, 244748, 5099, 106799 
306.282694, 1739341, 6381, 244764, 5099, 106799 
306.283696, 1738700, 6378, 244780, 5099, 106799 
306.284713, 1738189, 6378, 244795, 5099, 106799 
306.285730, 1737687, 6373, 244796, 5099, 106799 
306.286761, 1737051, 6371, 244806, 5099, 106799 
306.287768, 1736394, 6371, 244823, 5099, 106799 
306.288775, 1735867, 6369, 244832, 5099, 106799 
306.289790, 1735380, 6366, 244846, 5099, 106799 
306.290805, 1734841, 6364, 244863, 5099, 106799 
306.291823, 1734277, 6362, 244877, 5099, 106799 
306.292849, 1733697, 6356, 244891, 5099, 106799 
306.293865, 1733193, 6352, 244901, 5099, 106799 
306.294866, 1732551, 6351, 244902, 5099, 106799 
306.295871, 1731976, 6350, 244924, 5099, 106799 
306.296906, 1731436, 6347, 244943, 5099, 106799 
306.297923, 1731032, 6343, 244953, 5099, 106799 
306.298962, 1730276, 6339, 244965, 5099, 106799 
306.299978, 1729572, 6336, 244974, 5099, 106799 
306.300985, 1728874, 6335, 244987, 5099, 106799 
306.302015, 1728399, 6335, 244996, 5099, 106799 
306.303021, 1727834, 6334, 245008, 5099, 106799 
306.304047, 1727393, 6332, 245021, 5099, 106799 
306.305073, 1726780, 6332, 245038, 5099, 106799 
306.306093, 1726154, 6329, 245049, 5099, 106799 
306.307114, 1725651, 6329, 245068, 5099, 106799 
306.308125, 1725016, 6327, 245079, 5099, 106799 
306.309147, 1724348, 6325, 245091, 5099, 106799 
306.310157, 1723888, 6321, 245105, 5099, 106799 
306.311152, 1723266, 6317, 245115, 5099, 106799 
306.312160, 1722686, 6315, 245125, 5099, 106799 
306.313177, 1722186, 6311, 245139, 5099, 106799 
306.314192, 1721705, 6307, 245154, 5099, 106799 
306.315238, 1721005, 6306, 245167, 5099, 106799 
306.316246, 1720368, 6303, 245185, 5099, 106799 
306.317271, 1719920, 6299, 245195, 5099, 106799 
306.318292, 1719496, 6298, 245206, 5099, 106799 
306.319317, 1718937, 6296, 245231, 5099, 106799 
306.320353, 1718336, 6296, 245244, 5099, 106799 
306.321386, 1717610, 6294, 245264, 5099, 106799 
306.322392, 1716956, 6293, 245279, 5099, 106799 
306.323421, 1716446, 6289, 245291, 5099, 106799 
306.324439, 1715744, 6288, 245306, 5099, 106799 
306.325466, 1715188, 6285, 245315, 5099, 106799 
306.326494, 1714706, 6285, 245323, 5099, 106799 
306.327523, 1714302, 6284, 245332, 5099, 106799 
306.328563, 1713587, 6283, 245360, 5099, 106799 
306.329593, 1713005, 6282, 245369, 5099, 106799 
306.330603, 1712475, 6281, 245386, 5099, 106799 
306.331620, 1711861, 6279, 245386, 5099, 106799 
306.332646, 1711257, 6276, 245401, 5099, 106799 
306.333679, 1710698, 6275, 245409, 5099, 106799 
306.334708, 1710104, 6269, 245423, 5099, 106799 
306.335734, 1709586, 6269, 245441, 5099, 106799 
306.336764, 1708957, 6269, 245452, 5099, 106799 
306.337794, 1708389, 6266, 245467, 5099, 106799 
306.338821, 1707851, 6265, 245482, 5099, 106799 
306.339847, 1707286, 6264, 245496, 5099, 106799 
306.340862, 1706574, 6260, 245506, 5099, 106799 
306.341902, 1706061, 6257, 245516, 5099, 106799 
306.342920, 1705320, 6253, 245537, 5099, 106799 
306.343938, 1704830, 6252, 245544, 5099, 106799 
306.344958, 1704257, 6250, 245557, 5099, 106799 
306.345977, 1703667, 6247, 245572, 5099, 106799 
306.347004, 1703059, 6245, 245592, 5099, 106799 
306.348028, 1702446, 6242, 245608, 5099, 106799 
306.349066, 1701905, 6239, 245620, 5099, 106799 
306.350122, 1701368, 6239, 245635, 5099, 106799 
306.351162, 1700755, 6237, 245656, 5099, 106799 
306.352198, 1700153, 6234, 245671, 5099, 106799 
306.353239, 1699540, 6233, 245685, 5099, 106799 
306.354258, 1698900, 6231, 245697, 5099, 106799 
306.355288, 1698318, 6230, 245710, 5099, 106799 
306.356316, 1697768, 6226, 245722, 5099, 106799 
306.357351, 1697344, 6223, 245741, 5099, 106799 
306.358397, 1696804, 6218, 245754, 5099, 106799 
306.359414, 1696378, 6217, 245765, 5099, 106799 
306.360450, 1695738, 6213, 245773, 5099, 106799 
306.361486, 1695211, 6209, 245786, 5099, 106799 
306.362519, 1694672, 6207, 245805, 5099, 106799 
306.363559, 1694125, 6207, 245818, 5099, 106799 
306.364593, 1693653, 6207, 245826, 5099, 106799 
306.365624, 1693214, 6204, 245836, 5099, 106799 
306.366675, 1692625, 6201, 245848, 5099, 106799 
306.367718, 1692263, 6200, 245865, 5099, 106799 
306.368757, 1691748, 6196, 245874, 5099, 106799 
306.369805, 1691163, 6193, 245886, 5099, 106799 
306.370826, 1690604, 6192, 245900, 5099, 106799 
306.371855, 1690051, 6191, 245914, 5099, 106799 
306.372886, 1689500, 6190, 245926, 5099, 106799 
306.373933, 1688744, 6190, 245938, 5099, 106799 
306.374978, 1688354, 6187, 245949, 5099, 106799 
306.376027, 1687678, 6186, 245964, 5099, 106799 
306.377064, 1687074, 6183, 245983, 5099, 106799 
306.378102, 1686573, 6182, 246001, 5099, 106799 
306.379154, 1685982, 6179, 246023, 5099, 106799 
306.380198, 1685506, 6177, 246037, 5099, 106799 
306.381232, 1685002, 6174, 246050, 5099, 106799 
306.382270, 1684535, 6172, 246055, 5099, 106799 
306.383310, 1684167, 6170, 246069, 5099, 106799 
306.384364, 1683941, 6168, 246089, 5099, 106799 
306.385402, 1683453, 6167, 246102, 5099, 106799 
306.386454, 1682858, 6164, 246118, 5099, 106799 
306.387474, 1682136, 6161, 246133, 5099, 106799 
306.388520, 1681495, 6157, 246144, 5099, 106799 
306.389576, 1680927, 6156, 246151, 5099, 106799 
306.390618, 1680342, 6152, 246172, 5099, 106799 
306.391663, 1679941, 6148, 246185, 5099, 106799 
306.392700, 1679577, 6146, 246199, 5099, 106799 
306.393757, 1679040, 6144, 246202, 5099, 106799 
306.394810, 1678427, 6144, 246219, 5099, 106799 
306.395859, 1677866, 6141, 246231, 5099, 106799 
306.396912, 1677268, 6141, 246245, 5099, 106799 
306.397970, 1676662, 6140, 246254, 5099, 106799 
306.399025, 1676173, 6139, 246266, 5099, 106799 
306.400076, 1675605, 6137, 246272, 5099, 106799 
306.401126, 1675034, 6135, 246277, 5099, 106799 
306.402179, 1674508, 6130, 246294, 5099, 106799 
306.403224, 1674051, 6129, 246310, 5099, 106799 
306.404269, 1673546, 6127, 246325, 5099, 106799 
306.405331, 1672973, 6123, 246352, 5099, 106799 
306.406387, 1672564, 6120, 246358, 5099, 106799 
306.407436, 1671909, 6119, 246366, 5099, 106799 
306.408479, 1671316, 6115, 246373, 5099, 106799 
306.409528, 1670958, 6113, 246393, 5099, 106799 
306.410585, 1670402, 6111, 246409, 5099, 106799 
306.411640, 1669813, 6108, 246429, 5099, 106799 
306.412689, 1669152, 6107, 246433, 5099, 106799 
306.413740, 1668453, 6102, 246449, 5099, 106799 
306.414800, 1667833, 6097, 246460, 5099, 106799 
306.415847, 1667395, 6095, 246478, 5099, 106799 
306.416898, 1666647, 6092, 246497, 5099, 106799 
306.417965, 1666078, 6092, 246520, 5099, 106799 
306.419022, 1665456, 6088, 246532, 5099, 106799 
306.420081, 1664899, 6086, 246547, 5099, 106799 
306.421134, 1664221, 6084, 246555, 5099, 106799 
306.422205, 1663602, 6081, 246565, 5099, 106799 
306.423263, 1662967, 6080, 246581, 5099, 106799 
306.424323, 1662144, 6078, 246592, 5099, 106799 
306.425371, 1661529, 6076, 246603, 5099, 106799 
306.426430, 1661066, 6074, 246614, 5099, 106799 
306.427487, 1660462, 6071, 246631, 5099, 106799 
306.428551, 1659795, 6069, 246644, 5099, 106799 
306.429616, 1659325, 6068, 246653, 5099, 106799 
306.430670, 1658770, 6068, 246664, 5099, 106799 
306.431732, 1658351, 6064, 246679, 5099, 106799 
306.432806, 1657696, 6063, 246689, 5099, 106799 
306.433871, 1657043, 6061, 246706, 5099, 106799 
306.434945, 1656498, 6057, 246727, 5099, 106799 
306.435998, 1655975, 6054, 246735, 5099, 106799 
306.437059, 1655552, 6052, 246750, 5099, 106799 
306.438122, 1654970, 6049, 246763, 5099, 106799 
306.439192, 1654354, 6049, 246787, 5099, 106799 
306.440249, 1653875, 6048, 246801, 5099, 106799 
306.441299, 1653122, 6046, 246812, 5099, 106799 
306.442369, 1652688, 6043, 246823, 5099, 106799 
306.443428, 1651996, 6040, 246838, 5099, 106799 
306.444491, 1651596, 6039, 246853, 5099, 106799 
306.445557, 1651004, 6035, 246869, 5099, 106799 
306.446621, 1650271, 6031, 246880, 5099, 106799 
306.447692, 1649605, 6028, 246895, 5099, 106799 
306.448762, 1649108, 6025, 246913, 5099, 106799 
306.449832, 1648350, 6025, 246919, 5099, 106799 
306.450907, 1647874, 6024, 246932, 5099, 106799 
306.451965, 1647407, 6024, 246947, 5099, 106799 
306.453040, 1646789, 6024, 246969, 5099, 106799 
306.454102, 1646144, 6020, 246988, 5099, 106799 
306.455156, 1645473, 6017, 247006, 5099, 106799 
306.456234, 1644877, 6014, 247015, 5099, 106799 
306.457299, 1644188, 6012, 247028, 5099, 106799 
306.458370, 1643778, 6009, 247045, 5099, 106799 
306.459451, 1643390, 6007, 247065, 5099, 106799 
306.460517, 1642767, 6005, 247076, 5099, 106799 
306.461589, 1642145, 6004, 247087, 5099, 106799 
306.462661, 1641581, 6003, 247098, 5099, 106799 
306.463719, 1641039, 6002, 247109, 5099, 106799 
306.464787, 1640406, 6000, 247122, 5099, 106799 
306.465856, 1639816, 5997, 247127, 5099, 106799 
306.466913, 1639289, 5997, 247150, 5099, 106799 
306.467990, 1638723, 5996, 247163, 5099, 106799 
306.469049, 1638144, 5994, 247176, 5099, 106799 
306.470113, 1637489, 5990, 247189, 5099, 106799 
306.471188, 1636867, 5989, 247194, 5099, 106799 
306.472257, 1636489, 5986, 247215, 5099, 106799 
306.473326, 1635963, 5985, 247228, 5099, 106799 
306.474409, 1635393, 5983, 247240, 5099, 106799 
306.475466, 1634875, 5982, 247253, 5099, 106799 
306.476530, 1634194, 5979, 247273, 5099, 106799 
306.477626, 1633553, 5978, 247287, 5099, 106799 
306.478703, 1633001, 5976, 247295, 5099, 106799 
306.479775, 1632528, 5974, 247318, 5099, 106799 
306.480836, 1631883, 5973, 247336, 5099, 106799 
306.481911, 1631394, 5972, 247346, 5099, 106799 
306.482999, 1630650, 5971, 247357, 5099, 106799 
306.484095, 1630031, 5970, 247383, 5099, 106799 
306.485164, 1629471, 5967, 247402, 5099, 106799 
306.486255, 1628876, 5964, 247416, 5099, 106799 
306.487333, 1628279, 5963, 247428, 5099, 106799 
306.488420, 1627767, 5961, 247440, 5099, 106799 
306.489520, 1627086, 5959, 247451, 5099, 106799 
306.490611, 1626355, 5959, 247470, 5099, 106799 
306.491698, 1625726, 5958, 247482, 5099, 106799 
306.492785, 1625226, 5955, 247493, 5099, 106799 
306.493887, 1624571, 5954, 247503, 5099, 106799 
306.494959, 1623997, 5953, 247518, 5099, 106799 
306.496034, 1623262, 5951, 247535, 5099, 106799 
306.497093, 1622823, 5948, 247543, 5099, 106799 
306.498185, 1622222, 5945, 247565, 5099, 106799 
306.499272, 1621599, 5945, 247578, 5099, 106799 
306.500361, 1621132, 5943, 247593, 5099, 106799 
306.501447, 1620578, 5939, 247611, 5099, 106799 
306.502524, 1620011, 5937, 247622, 5099, 106799 
306.503609, 1619589, 5935, 247634, 5099, 106799 
306.504689, 1619252, 5935, 247659, 5099, 106799 
306.505778, 1618756, 5935, 247673, 5099, 106799 
306.506885, 1618198, 5934, 247680, 5099, 106799 
306.507986, 1617595, 5932, 247693, 5099, 106799 
306.509057, 1616874, 5930, 247698, 5099, 106799 
306.510134, 1616229, 5930, 247715, 5099, 106799 
306.511231, 1615690, 5926, 247720, 5099, 106799 
306.512315, 1615047, 5923, 247738, 5099, 106799 
306.513398, 1614367, 5920, 247755, 5099, 106799 
306.514464, 1613702, 5919, 247772, 5099, 106798 
306.515555, 1613054, 5918, 247785, 5099, 106798 
306.516645, 1612576, 5915, 247808, 5099, 106798 
306.517747, 1612030, 5913, 247814, 5099, 106798 
306.518857, 1611382, 5909, 247826, 5099, 106798 
306.519952, 1610930, 5907, 247842, 5099, 106798 
306.521042, 1610310, 5904, 247851, 5099, 106798 
306.522115, 1609846, 5904, 247865, 5099, 106798 
306.523208, 1609289, 5899, 247869, 5099, 106798 
306.524296, 1608536, 5898, 247883, 5099, 106798 
306.525402, 1608058, 5897, 247904, 5099, 106798 
306.526479, 1607424, 5896, 247919, 5099, 106798 
306.527555, 1606825, 5895, 247931, 5099, 106798 
306.528637, 1606248, 5893, 247942, 5099, 106798 
306.529705, 1605549, 5890, 247960, 5099, 106798 
306.530800, 1604996, 5888, 247973, 5099, 106798 
306.531891, 1604424, 5885, 247984, 5099, 106798 
306.532995, 1604075, 5883, 247999, 5099, 106798 
306.534091, 1603515, 5881, 248011, 5099, 106798 
306.535175, 1602926, 5878, 248029, 5099, 106798 
306.536251, 1602408, 5877, 248040, 5099, 106798 
306.537349, 1601911, 5874, 248054, 5099, 106798 
306.538451, 1601442, 5870, 248071, 5099, 106798 
306.539566, 1600947, 5869, 248079, 5099, 106798 
306.540672, 1600427, 5865, 248093, 5099, 106798 
306.541767, 1599917, 5862, 248102, 5099, 106798 
306.542895, 1599349, 5858, 248122, 5099, 106798 
306.543999, 1599002, 5857, 248136, 5099, 106798 
306.545074, 1598326, 5855, 248146, 5099, 106798 
306.546174, 1597844, 5853, 248156, 5099, 106798 
306.547306, 1597221, 5850, 248164, 5099, 106798 
306.548400, 1596559, 5847, 248177, 5099, 106798 
306.549503, 1595754, 5845, 248190, 5099, 106798 
306.550610, 1595219, 5844, 248204, 5099, 106798 
306.551712, 1594637, 5843, 248219, 5099, 106798 
306.552817, 1594121, 5840, 248232, 5099, 106798 
306.553918, 1593487, 5838, 248250, 5099, 106798 
306.555025, 1592932, 5833, 248258, 5099, 106798 
306.556137, 1592249, 5833, 248269, 5099, 106798 
306.557230, 1591883, 5831, 248275, 5099, 106798 
306.558326, 1591444, 5830, 248285, 5099, 106798 
306.559442, 1590782, 5826, 248289, 5099, 106798 
306.560528, 1590295, 5824, 248312, 5099, 106798 
306.561634, 1589732, 5822, 248327, 5099, 106798 
306.562742, 1589021, 5819, 248333, 5099, 106798 
306.563840, 1588436, 5815, 248344, 5099, 106798 
306.564955, 1587653, 5813, 248355, 5099, 106798 
306.566059, 1587236, 5812, 248365, 5099, 106798 
306.567155, 1586630, 5811, 248378, 5099, 106798 
306.568261, 1586096, 5809, 248396, 5099, 106798 
306.569361, 1585432, 5805, 248408, 5099, 106798 
306.570471, 1584860, 5802, 248427, 5099, 106798 
306.571574, 1584451, 5798, 248450, 5099, 106798 
306.572681, 1583983, 5797, 248467, 5099, 106798 
306.573786, 1583382, 5797, 248488, 5099, 106798 
306.574879, 1582984, 5795, 248498, 5099, 106798 
306.576005, 1582435, 5795, 248509, 5099, 106798 
306.577100, 1581907, 5793, 248523, 5099, 106798 
306.578214, 1581136, 5789, 248536, 5099, 106798 
306.579337, 1580512, 5787, 248556, 5099, 106798 
306.580449, 1579950, 5785, 248576, 5099, 106798 
306.581552, 1579503, 5783, 248591, 5099, 106798 
306.582661, 1578868, 5782, 248607, 5099, 106798 
306.583791, 1578208, 5779, 248628, 5099, 106798 
306.584900, 1577571, 5779, 248647, 5099, 106798 
306.586011, 1576957, 5778, 248662, 5099, 106798 
306.587122, 1576474, 5774, 248673, 5099, 106798 
306.588206, 1575653, 5768, 248690, 5099, 106798 
306.589330, 1575055, 5766, 248704, 5099, 106798 
306.590457, 1574415, 5766, 248720, 5099, 106798 
306.591586, 1573972, 5764, 248727, 5099, 106798 
306.592694, 1573466, 5763, 248744, 5099, 106798 
306.593781, 1572762, 5761, 248754, 5099, 106798 
306.594899, 1572087, 5760, 248766, 5099, 106798 
306.596010, 1571430, 5757, 248774, 5099, 106798 
306.597131, 1570677, 5757, 248789, 5099, 106798 
306.598256, 1569991, 5752, 248806, 5099, 106798 
306.599382, 1569518, 5752, 248817, 5099, 106798 
306.600512, 1568932, 5751, 248828, 5099, 106798 
306.601630, 1568680, 5750, 248843, 5099, 106798 
306.602759, 1568078, 5749, 248860, 5099, 106798 
306.603877, 1567576, 5748, 248871, 5099, 106798 
306.604992, 1567037, 5747, 248893, 5099, 106798 
306.606109, 1566627, 5744, 248904, 5099, 106798 
306.607229, 1566079, 5744, 248916, 5099, 106798 
306.608344, 1565406, 5744, 248929, 5099, 106798 
306.609460, 1564722, 5742, 248939, 5099, 106798 
306.610578, 1564168, 5742, 248955, 5099, 106798 
306.611709, 1563562, 5741, 248974, 5099, 106798 
306.612818, 1563006, 5737, 248990, 5099, 106798 
306.613947, 1562353, 5736, 249010, 5099, 106798 
306.615071, 1561663, 5735, 249023, 5099, 106798 
306.616198, 1561163, 5735, 249035, 5099, 106798 
306.617315, 1560587, 5733, 249049, 5099, 106798 
306.618443, 1560008, 5732, 249069, 5099, 106798 
306.619566, 1559537, 5729, 249083, 5099, 106798 
